CTR ID,Customer ID,Branch,Txn Date,Amount (PHP),Type,Status,Filed Date
767239ccd50d1d15bac158c9f658e1cb,CUST8DE3210A-E13,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
f5e5d4bd4666d0820ec0a439168e2a95,CUSTB1482E5C-B66,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
1da4db18d61b04587d47d3350674ec4f,CUST8E8B83A2-D53,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
96c37c9551708aba089f01a294ae69e2,CUSTDF2B8AA1-BFF,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
0ed5dce409c9e4d1d1f8c09c78564f59,CUST70FC068F-766,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
78c8be2a900468ba4105313e2e9418c6,CUST84AC94C4-4A8,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
3f3a38a8055d39e248e7a5858d12f9c0,CUSTA572842D-FCE,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
362901578abb10693c45447e6169b732,CUST4DB663B6-651,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
1061e234b9b13df445b8d65ca8327da9,CUSTD2F62CD0-778,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
9cd081f7bf8413c57cc0aa1e0f8a9a12,CUSTAAD2104E-69C,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
5d511b52189353795b0d8e4a493bd10b,CUSTA3633700-301,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
ce7b89101b8c5fe038a03d515c82dd98,CUSTE1BAB2E6-9ED,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
ef3a6848487b829cbac5b1dfbc691980,CUSTA572842D-FCE,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
f5e1b5ba8e45b6bb450b6b366e54db6d,CUSTB25D1B01-C41,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
51e6c817c8a536c611dfb8f580c1d7e7,CUST5FEB429C-30A,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
e76edc8498b54a1899881f274f40a1a0,CUSTBF50DD79-067,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
676e90bd965f699875c5f3ef501b3a60,CUST8DE3210A-E13,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
573f27324573242ddbe810f1a1ca7454,CUST023BB328-037,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
4c3ea279c47a5f8376195cf70371fa3b,CUST162EA2D1-F94,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
2d6965301527e13b2d476553e57035d6,CUST5796EE50-B9A,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
160fec229c705ab8a1ff740d1c92d594,CUSTB90AC8E7-A76,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
f05b63c1374713c4b5c20c7fb21abfd3,CUST384F424A-A8D,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
93f66ac0b42d86f3c0427ba98c91c50e,CUSTAAD2104E-69C,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
8b963fa614262224e3d84055fc9ec89e,CUST36C3C94E-5F2,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
a60c1bf9f43baff739af3cea9fa7e2cc,CUST2AA08911-E1E,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
b0519115ed6c4ac02cad8716e49588e7,CUST174111A9-9A0,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
9ef5d3e649fe3bf2cf86b5966b2333d3,CUST454610BE-B59,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
054963e2ff3df9ddfbf146043cebd19a,CUST96616D1E-8CF,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
a3443c722b5c6b8ba1cb7e1d9fce702d,CUSTF3BD4FAC-34C,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
7fbe4dd04d9b6f56ebed9d7c6db71a0d,CUSTCF0F2DA4-25E,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
59c57790df3e6adb01b2b082ced9264d,CUST4F44D171-B6A,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
da5242d40a0498b2f4d8a18cc2e25287,CUST0C4E02DB-691,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
3791b0afc73bcf5b9eaac76e7d1641a5,CUST61AC71E4-128,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
e02046249706009a369bdd0db62943de,CUST36C3C94E-5F2,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
4994b7ced59f7a11b06c184a06418400,CUST8E8B83A2-D53,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
fae46cf05ff96d69cd315b4c1c20f122,CUST57D673CC-A59,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
f1f75478f4e1ed33e7c665cada3f0861,CUST8B82D285-CA6,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
60692a84ed03d967fbd2aa8005d95752,CUSTDFA2715D-807,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
fe70129e9ee10b0b9dc0e91cc6541371,CUST377AD470-C90,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
3387cea1801ccb6399357ed28bc89a9b,CUSTB25D1B01-C41,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
783619d072d499853020ae90c559c5d8,CUST023BB328-037,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
78c5d9955a8ae5bf19b633c039e02e92,CUST0913B96B-F7A,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
32c33105aedc5e4a273cfd98d09e7d48,CUST384F424A-A8D,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
efe5b9adde20563fd588ee5c8de7b36d,CUSTA70D7E9A-082,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
76925639f53e41bfb966e0032aec6783,CUSTA2BD42C2-6B3,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
21cd11c891c1e5e6d10dbebe4d7c3345,CUSTA675540A-70B,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
b8f3bb404aeece1a46adbfbb28484893,CUST0913B96B-F7A,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
1d381376c88441baed984b83968e501a,CUST2AA08911-E1E,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
1664b0bfcaeceedb4de1fd670aebd9b8,CUST910C10A8-958,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
465b7836cca36dd862436a79a9ce6e4f,CUST8DE3210A-E13,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
e2c55ca7bec45fcc70d79d4e97420cd4,CUSTD2F62CD0-778,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
fa60a3f792c5813cbae236941f897570,CUST36420E8C-B00,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
8a1a7dd1b9e1e371697ab86dae4cc15e,CUST1E5E1DE6-D48,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
715d054f27740f9efb1430ca36e732ba,CUST2AA08911-E1E,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
a85c6708ebadafeb7aa731b98c95e965,CUSTD58F4A21-BC3,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
4c43ce8dcf061ed3ee6c2ab69da8ec78,CUST0913B96B-F7A,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
6c8e3ec08b9f14028f5f7d37f968175b,CUST2FE1F7BA-843,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
8089925988b21cfe45b5b4c68becd282,CUST84AC94C4-4A8,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
6fa8840a070d3f58dbe55c09498e263c,CUST2FE1F7BA-843,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
8061b1eba6b3e8d4bbe5152452c9520a,CUSTCF0F2DA4-25E,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
b32847ce152b9e5f0a57209e1b93e7f3,CUSTD42F744F-AFD,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
8ad8ef9069bd8a44085ddb4866d194cf,CUSTD42343DE-102,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
25d491c6756f1c42680ec4cb37c54fa6,CUSTF533EE64-B15,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
6377091dbc1965f5eedfd787f363b5d3,CUST174111A9-9A0,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
5239352e021d0030a28d0ac7fe5e3045,CUST3E641D85-B6D,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
edaa428173ddf30c3bed11a06c536de7,CUSTEA5BB60D-242,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
60e138ab78fe9e54875eec66a316ae69,CUSTBF50DD79-067,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
3fbbead4e3da275553d7084bac54fd53,CUST4FF470CD-E03,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
e94a20f0c0df02d5166a62205dc705ea,CUSTD42343DE-102,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
c19f7579919de5d1463656e7c1454245,CUST3E641D85-B6D,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
9a67addceff0dc15c90e0256d9efa6eb,CUSTEA655EE9-FA9,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
bd62ecd8105487dddba602dc2ae35b44,CUST8DE3210A-E13,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
1930f9fd49dfbaa1e802b2081bcb79f8,CUSTBF50DD79-067,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
a7f7c4a678248ec64d934656d0bc3c3a,CUST2BF309BD-9F1,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
828ce16478eb74c33c622d3356c6ff31,CUSTA37853A9-6FE,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
aca3bbff7d49d2c78b22010b1d32920d,CUSTC9084ADB-C9A,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
7874f3f9e4781496209af7dc33f4557f,CUSTDF2B8AA1-BFF,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
4745729ba7aac4d2e850dff6f469e020,CUSTA675540A-70B,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
60f9ad1053d18d85ed55bcde754fd098,CUSTBF50DD79-067,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
d56bd0676bf3220c8fe9b7cfe56e10c7,CUST3966C07D-FE5,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
c41401c6f1520f766a11ec4c08bdd197,CUST70FC068F-766,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
15a5f8b7052a0172992e70b69ec4068c,CUST162EA2D1-F94,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
a83b3276226c98c77a9bb30abafe0386,CUSTAAD2104E-69C,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
b8cc8112a1deefc6b69d91b00c6d6419,CUST174111A9-9A0,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
bdb078b0081ac7dee2623840fa6fa64c,CUST319B2442-4F2,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
a402f59a19f591073cd81315d3345778,CUST1E5E1DE6-D48,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
360911df00318c0d6d092dc87ad3134b,CUST2C55563F-1E7,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
dcba3b789299798b0de6387fc303f79b,CUST1B198EB9-DF4,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
518ea2f7e8474e454dddb67f6261cfcd,CUST2996B613-5DD,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
7a6d185542061a5556bb1b6849eacf5e,CUST61AC71E4-128,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
1b3c1b162851303f4cdfb8246908f300,CUSTDF2B8AA1-BFF,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
8e14f5b57fc5758c8090342560fed731,CUSTEE2F3A29-F15,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
f5815080631c3408f312a57bcecf2fd0,CUST319B2442-4F2,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
a6964a48a82d943327ca71424793dd96,CUST162EA2D1-F94,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
2eb6e448f15084d76110e61f1309862b,CUST3966C07D-FE5,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
ddbbd13a51ffc86f54932bcc71416b58,CUSTB1482E5C-B66,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
0c77a4b865db0f9a2af3bb9d2f539246,CUST162EA2D1-F94,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
06d8c2232dffddc6f3e25ac76cee1b0f,CUST3CA75C86-940,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
5a268f4c60716e6c40a1bdd899fa0635,CUST2BBA7A8B-7AC,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
767fe25a48fc99e54a7f81580891b236,CUST3E641D85-B6D,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
45fb95f386a34de5e1dc64f18fa5e716,CUSTA29E2C33-9F7,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
a282996d2a71e215853a18a7089bfb58,CUST910C10A8-958,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
6a89489a7b4773b3e0b6862e604186af,CUST97A6C33C-D78,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
ec0c7b3f52907c310e36891f339fe14c,CUST3966C07D-FE5,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
6ca61d4367e3bb3b4ec03beb71c8f513,CUSTD42F744F-AFD,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
203d59e9b1d33a5885a7e78c69be5432,CUSTDACA9C17-588,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
2d76991810ac14c1d3ee70246f9239ca,CUSTEA655EE9-FA9,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
3e75251a338726341211cc219763b109,CUST36C3C94E-5F2,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
e2786df81862a2c2416a84ec11850b4b,CUST2BBA7A8B-7AC,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
4a7a44aa137e63dd2004bbb1261d79ec,CUSTAEA4ABCB-2A6,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
49281be28a4892c79b4746a742a13eb5,CUSTD42F744F-AFD,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
b9b74b6d367f40370719a26a921bde10,CUST114D7126-3CB,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
979010d881b06a62ca7c3de714ef46aa,CUST8E8B83A2-D53,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
07ed331334679764cfea0410a8495ae0,CUSTD58F4A21-BC3,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
1286d789e4727a85baccb34774a6c0fb,CUST2BBA7A8B-7AC,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
60b628a0abe952e6e9a50c3f42003b1e,CUST97A6C33C-D78,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
a6c66f885066ab8dd8519ebb591eaec7,CUSTAB000263-18C,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
6ee3b3274f1678dc9762b4aeb2b17d89,CUSTAAD2104E-69C,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
879c189f027fc3edf82d6b325a5d18dc,CUST3285866C-3EB,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
24a6ecd171a948dedd8d5e30833aa929,CUST850D4D60-498,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
385d2d576eb5a9c34bc1559aa277bfe2,CUST8E8B83A2-D53,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
ec85d0a34a0a051dfb9e492e648bdcdb,CUSTAEA4ABCB-2A6,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
93829cec34d5726dfb234992d6884e3e,CUST66A7E74D-A65,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
0e9dba2d8a05bc73352919d53e2a19a6,CUST1E5E1DE6-D48,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
ae4511e3eb3c5f37c030508a9ae269b2,CUST57D673CC-A59,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
52d3f899639a8a7a811f217f2343b61a,CUSTF533EE64-B15,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
3822782b16493dd64dde9dd45ae71c2a,CUST86089A72-538,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
1dced07be53aa70ed36406400a84a6b4,CUST8E8B83A2-D53,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
d70c3e9c312da2bb0d6773f098c9f304,CUST1E5E1DE6-D48,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
6ad7492a06b1f340361dd9f16841af3a,CUSTE439E991-BC9,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
2b49060fd472ebf152d1a8d0baf2638a,CUST755B2749-E2B,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
5cba98d29c70c28c4c36cf4e9a05be98,CUST13E54F04-747,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
93c9021be285ef10665b62ca1e285ddc,CUST0C4E02DB-691,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
c965337aae4f0f23db90f20400cee85b,CUSTA675540A-70B,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
e25a3292c3c60ad89b43ae5176fc1a82,CUSTD4EF1638-AFB,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
d950ab9ab48952b622be4451436cae12,CUST023BB328-037,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
62783ea0437e633a8b0824751b0cf1f3,CUSTD4DAF24D-560,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
ad46d21271f10652484d75fa69ba7a21,CUSTB7C541B9-8A6,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
4335920f108cc202ebd3119cde29d5d7,CUST5FEB429C-30A,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
6bbecea8ccaf73c7d9035eaf8d99966d,CUST5A97F3A7-ABC,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
4274863880219066fb19de446a7dcdd0,CUSTA37853A9-6FE,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
8e286d6f7ca8df9e7b43e2dd4757eab4,CUST9AD8355A-E53,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
7674542de8d13a5798909e39cea1f9ef,CUST7CD56565-ABA,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
4710a9e6b95dc9800143aed0bc8fca25,CUSTD4DAF24D-560,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
8a36c9240439b808ffad3b0d36306fd7,CUST4FF470CD-E03,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
6477f0dd5bad21db4b153c21eb5411fe,CUSTB7C541B9-8A6,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
a83fcd77c8949491743aa7d6a0a3d2b7,CUST11B2E11D-836,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
c5f136b5ee8790f8fd6ee7ab81badbee,CUST9AD8355A-E53,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
b541e62350744895a9152b1a5b9681f2,CUSTBE61F2B4-5A9,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
a6d9b6b4f5a7e61b062072100191e10f,CUSTF6B522C8-B19,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
7064fdcb2bb385b51500fc1e7a07f276,CUST66D62AAB-484,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
70703a04ed101e91b9532f5bbafb5fd2,CUST1E5E1DE6-D48,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
47c7c4b18632fcc5431fe1cd5caaaec1,CUST0913B96B-F7A,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
83074bb66f54a891910758325e397dcb,CUST84AC94C4-4A8,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
5ed705b529f6e76af00afe10f694dbd8,CUSTDFA2715D-807,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
94eb3a1fb9fb78d9ea405495615db6f4,CUSTE1BAB2E6-9ED,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
b9721cb04c480bad81225583af4d8019,CUSTD4EF1638-AFB,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
64543674965ea3a2af2ef34bc5ac2eba,CUSTA70D7E9A-082,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
b714497f3307560d0031377791dfcd26,CUST97A6C33C-D78,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
9b3861ef1cb17fb61470244e1a212e67,CUST8B82D285-CA6,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
54e143f5548cd1645e5d0fd3fe520ef9,CUST2BF309BD-9F1,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
bd12548470ad7b3365efc0d77238d335,CUST2FE1F7BA-843,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
3beb5ab5ee0049d21afd114ef7f22065,CUSTE439E991-BC9,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
d5bc3d8691ffc9e32cef3b97faa488f7,CUSTA2BD42C2-6B3,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
480c4ff23ae3cb75f00658c4fbe2252e,CUSTB90AC8E7-A76,,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
050e1d596d2d3f41aadb2297a643a8ca,CUSTEAC614CA-468,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
bff5afcd19d4bd9c7b27eb39a4865e9a,CUSTA4B05479-D5F,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
555ae34ea088721b8efb31d8dc8cc159,CUSTF6B522C8-B19,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
8ce8fd3b08dc7dfecae1b1895bd90f76,CUST1B198EB9-DF4,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
76276003d11c2343dfe6dcca9af8f679,CUSTC9FCF189-B36,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
5ee520545c6dc6e6c169f58952744bc9,CUSTB1482E5C-B66,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
1f54911591accd39670b55deef3b730c,CUSTC9084ADB-C9A,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
4ac0c04a3f884216d929b456556f137c,CUST8E8B83A2-D53,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
80eed6b1529c2da506411b583f444d39,CUSTC9084ADB-C9A,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
2a1c30cd96e8dc0bf8a97f0dc1572d65,CUST2FE1F7BA-843,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
01dd50f768f26ab4c4fb2aa72fa95e12,CUSTEE2F3A29-F15,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
7fc6949ae0a9d2704efbd7b5f7a0b157,CUST319B2442-4F2,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
55fae0974991bfae41c15e6a245c2d45,CUSTE439E991-BC9,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
60015d3c779704ca33b55af45d6f69bb,CUST13E54F04-747,MKT001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
b805c3aa6168e5fdc01b7e9826939385,CUSTC9084ADB-C9A,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
9b51001c4d3f7e23cefb2065b3de024d,CUSTBE61F2B4-5A9,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
31c52ee22da64f36e093890f8cd6d6c2,CUST114D7126-3CB,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
858ceb048d08c66cd934a274ac5889e7,CUSTEA5BB60D-242,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
89a23b3bb35eca4eb0eeb6e5ffe97ca5,CUSTDACA9C17-588,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
599343ad2072297d6dd1aeb2d8ea856b,CUST8E8B83A2-D53,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
89ee74110c66e29bd50a4c62d2239d23,CUST57D673CC-A59,DVO001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
808dee53ff692f0c1a5477c058e082f0,CUSTAB000263-18C,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
92eb6684472bd18577e097a5699bbe37,CUST8B82D285-CA6,DVO001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
3743928e50f39e05564f07de424e3c22,CUSTA3633700-301,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
180babf097d0ad49f2ff14003e4128ec,CUST84AC94C4-4A8,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
678b78c700aad449b412130a04e9966c,CUST174111A9-9A0,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
29a60ebade4620effc72f550d02b7baa,CUST4DB663B6-651,,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
8d687880ed6869098af76589c2d5489d,CUST5FEB429C-30A,MKT001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
ce8471abef629cdd0a0f484f98b9004b,CUSTCF0F2DA4-25E,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
1f952a5c33a4639b097cf9284283a442,CUSTCF0F2DA4-25E,CEB001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
c4433c0963c090e50d32df102c394313,CUST2BBA7A8B-7AC,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
1ee1028618ca04bcf1e89762e89c562d,CUST2BBA7A8B-7AC,CEB001,2026-05-07,1000000.00,SINGLE_CASH,PENDING,
26f20071de45a7a09f4c959309f81bd1,CUSTEE2F3A29-F15,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
5a92cca1e0262d097122fea8434cf685,CUST2FE1F7BA-843,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
35de6894e82978b95d6f5fd42eeeb665,CUSTA29E2C33-9F7,,2026-05-07,500000.00,SINGLE_CASH,PENDING,
d936c4980d171323a9c4dc2b7be9c19c,CUSTF6B522C8-B19,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
48a52b0d41b3b829ebb4a97ad8c9b7d9,CUST057BDD7B-7C0,DVO001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
fe06afbfd55550d26e38c356b02162b0,CUST2996B613-5DD,CEB001,2026-05-07,500000.00,SINGLE_CASH,PENDING,
1b20640ae38fb8126876af6fde560804,CUSTA572842D-FCE,MKT001,2026-05-07,5000000.00,SINGLE_CASH,PENDING,
